CustomerID,purchase_cnt,item_cnt,recency,user_total,user_average,unique_products,average_interval,total_transactions,cancel_frequency,cancel_rate
18261,21,146,43,64.7,3.08,19,2.6,21,0,0.0
15923,21,122,372,59.1,2.81,21,0.0,21,0,0.0
17226,21,406,308,54.1,2.58,21,0.0,21,0,0.0
18095,21,419,312,55.0,2.62,20,1.0,21,0,0.0
15343,21,84,87,134.2,6.39,21,0.0,21,0,0.0
17926,21,306,133,66.3,3.16,17,3.5,21,0,0.0
17985,21,171,22,102.2,4.87,20,0.0,21,0,0.0
12498,21,156,21,60.6,2.89,20,1.8,21,0,0.0
12448,21,240,44,102.9,4.9,21,0.0,21,0,0.0
16697,21,27,241,97.5,4.64,20,0.0,21,0,0.0
13589,21,114,14,140.7,6.7,21,8.2,21,0,0.0
13927,21,214,74,56.6,2.7,21,0.0,21,0,0.0
15115,21,157,18,78.3,3.73,21,0.0,21,0,0.0
15652,21,208,91,80.9,3.85,21,0.0,21,0,0.0
16071,21,180,44,57.5,2.74,21,0.0,21,0,0.0
18027,21,78,98,58.6,2.79,21,0.0,21,0,0.0
12464,22,95,10,238.1,10.82,5,14.1,22,0,0.0
17508,22,289,280,35.7,1.62,22,0.0,22,0,0.0
16034,22,242,196,56.2,2.55,18,6.48,22,0,0.0
17045,22,106,113,109.3,4.97,20,6.38,22,0,0.0
12733,22,137,234,74.2,3.37,22,0.0,22,0,0.0
14453,22,49,190,83.1,3.78,22,0.0,22,0,0.0
13774,22,192,81,72.4,3.29,22,0.0,22,0,0.0
13504,22,178,64,81.4,3.7,22,0.0,22,0,0.0
13210,22,316,93,33.3,1.51,22,0.0,22,0,0.0
15695,22,212,266,63.5,2.89,22,0.0,22,0,0.0
14142,22,313,373,39.0,1.77,22,0.0,22,0,0.0
15130,22,197,169,53.2,2.42,22,0.0,22,0,0.0
15852,22,48,186,73.8,3.35,22,0.48,22,0,0.0
15897,22,223,194,47.1,2.14,17,0.0,22,0,0.0
13817,22,208,29,41.3,1.88,19,15.33,22,0,0.0
16305,22,256,138,37.0,1.68,22,0.0,22,0,0.0
13531,22,174,205,99.9,4.54,17,7.67,22,0,0.0
14021,22,192,155,99.1,4.5,22,4.76,22,0,0.0
15047,22,222,269,49.9,2.27,22,0.0,22,0,0.0
12915,22,93,148,149.3,6.79,19,10.62,22,0,0.0
16758,22,203,65,88.9,4.04,22,0.0,22,0,0.0
18006,22,220,23,71.0,3.23,21,0.0,22,0,0.0
13075,22,485,129,44.9,2.04,22,0.0,22,0,0.0
12793,22,292,334,37.8,1.72,20,1.71,22,0,0.0
17654,22,41,277,69.4,3.15,22,0.0,22,0,0.0
17038,22,28,30,97.7,4.44,22,0.0,22,0,0.0
15847,22,449,38,73.7,3.35,22,11.86,22,0,0.0
17928,22,68,45,68.4,3.11,22,9.52,22,0,0.0
16147,22,246,133,86.0,3.91,22,0.0,22,0,0.0
16982,22,182,60,54.0,2.45,22,0.0,22,0,0.0
17031,22,235,11,35.4,1.61,19,6.81,22,0,0.0
17046,22,510,157,47.7,2.17,22,0.0,22,0,0.0
13372,22,158,89,88.5,4.02,22,0.0,22,0,0.0
14413,22,67,362,62.9,2.86,22,0.0,22,0,0.0
16711,22,833,3,76.8,3.49,18,16.76,22,0,0.0
16826,22,158,51,87.7,3.99,22,0.0,22,0,0.0
15153,22,198,31,102.7,4.67,22,0.0,22,0,0.0
12976,22,561,211,33.8,1.54,22,0.0,22,0,0.0
15243,22,185,74,53.9,2.45,22,0.0,22,0,0.0
14697,22,181,218,71.2,3.24,22,0.0,22,0,0.0
14703,22,183,14,45.1,2.05,22,0.0,22,0,0.0
17830,23,92,1,138.3,6.01,18,13.05,23,0,0.0
16999,23,294,23,55.8,2.43,21,2.27,23,0,0.0
13649,23,139,256,73.4,3.19,23,4.95,23,0,0.0
15230,23,351,239,41.0,1.78,23,0.05,23,0,0.0
17263,23,36,208,46.3,2.01,23,0.0,23,0,0.0
13142,23,258,19,68.9,3.0,23,0.0,23,0,0.0
17134,23,98,106,127.9,5.56,21,7.14,23,0,0.0
17154,23,490,75,25.5,1.11,23,0.0,23,0,0.0
14894,23,265,85,65.3,2.84,23,0.0,23,0,0.0
16174,23,651,126,85.7,3.73,19,1.09,23,0,0.0
12950,23,1380,2,31.9,1.39,13,0.95,23,0,0.0
17588,23,676,100,119.7,5.2,19,5.95,23,0,0.0
16625,23,164,274,63.0,2.74,23,0.0,23,0,0.0
12580,23,236,246,44.6,1.94,23,0.0,23,0,0.0
16808,23,196,99,53.6,2.33,21,7.95,23,0,0.0
17181,23,241,57,69.9,3.04,23,14.36,23,0,0.0
13602,23,267,64,47.4,2.06,23,0.0,23,0,0.0
17919,23,756,88,49.8,2.17,23,0.0,23,0,0.0
12506,23,23,232,73.5,3.2,23,0.0,23,0,0.0
15090,23,208,308,81.9,3.56,23,0.0,23,0,0.0
13933,23,205,109,79.6,3.46,23,1.77,23,0,0.0
14512,23,122,187,106.1,4.61,19,2.0,23,0,0.0
15149,23,128,133,136.9,5.95,23,0.0,23,0,0.0
13485,23,277,233,55.8,2.43,23,0.0,23,0,0.0
12725,23,162,371,70.5,3.07,23,0.0,23,0,0.0
16072,23,140,288,193.2,8.4,23,0.0,23,0,0.0
16063,23,262,260,51.6,2.24,23,0.0,23,0,0.0
13801,23,168,66,91.0,3.96,23,0.0,23,0,0.0
16378,23,267,247,41.4,1.8,22,2.82,23,0,0.0
15099,23,343,84,47.7,2.07,23,0.0,23,0,0.0
12945,23,165,288,113.9,4.95,23,0.0,23,0,0.0
17836,23,87,47,32.4,1.41,22,0.0,23,0,0.0
13579,23,176,14,98.0,4.26,19,16.09,23,0,0.0
15175,23,454,71,17.0,0.74,23,0.0,23,0,0.0
12363,23,408,109,53.2,2.31,23,6.0,23,0,0.0
15225,23,226,234,79.4,3.45,23,0.0,23,0,0.0
17859,23,102,304,43.8,1.9,23,0.0,23,0,0.0
13740,23,425,240,36.7,1.6,23,0.0,23,0,0.0
16830,23,264,38,49.0,2.13,23,0.0,23,0,0.0
16404,23,157,70,118.8,5.17,23,0.0,23,0,0.0
15264,23,265,64,53.1,2.31,23,0.0,23,0,0.0
17711,23,246,10,56.4,2.45,22,12.68,23,0,0.0
13249,23,546,92,78.9,3.43,21,7.64,23,0,0.0
18159,23,139,301,115.1,5.0,23,0.0,23,0,0.0
16115,279,994,9,663.9,2.38,169,1.0,279,0,0.0
15453,279,837,1,712.8,2.55,169,0.65,279,0,0.0
12912,24,670,2,65.3,2.72,17,1.52,24,0,0.0
14068,24,73,320,98.2,4.09,22,0.0,24,0,0.0
17376,24,86,70,82.9,3.45,23,10.43,24,0,0.0
17138,24,126,275,117.8,4.91,24,0.0,24,0,0.0
14578,24,240,3,58.8,2.45,24,0.0,24,0,0.0
15837,24,189,64,98.2,4.09,24,0.0,24,0,0.0
12516,24,868,77,34.9,1.45,19,4.43,24,0,0.0
16834,24,358,227,36.2,1.51,24,0.0,24,0,0.0
15292,24,55,201,113.3,4.72,24,0.0,24,0,0.0
15537,24,29,163,92.7,3.86,24,0.0,24,0,0.0
12792,24,215,256,59.7,2.49,24,0.0,24,0,0.0
12833,24,156,145,130.6,5.44,24,0.0,24,0,0.0
16250,24,208,261,74.1,3.09,22,4.87,24,0,0.0
16441,24,173,67,79.0,3.29,22,9.74,24,0,0.0
13584,24,37,306,100.0,4.17,24,0.0,24,0,0.0
17701,24,109,252,138.1,5.75,24,0.0,24,0,0.0
14184,24,127,66,130.0,5.42,24,0.0,24,0,0.0
17486,24,191,261,69.5,2.9,24,0.0,24,0,0.0
16803,24,245,65,50.5,2.1,24,0.0,24,0,0.0
14628,24,272,91,109.1,4.55,22,6.57,24,0,0.0
14165,24,53,275,78.8,3.28,23,0.0,24,0,0.0
13414,24,1574,133,44.2,1.84,23,7.04,24,0,0.0
16650,24,372,71,54.1,2.25,24,0.0,24,0,0.0
13750,24,516,53,120.5,5.02,20,12.17,24,0,0.0
14317,24,255,64,74.3,3.1,24,0.0,24,0,0.0
15592,24,354,46,37.5,1.56,24,0.0,24,0,0.0
15975,24,243,84,51.4,2.14,24,0.0,24,0,0.0
15921,24,162,172,91.4,3.81,24,0.0,24,0,0.0
15314,24,313,199,41.1,1.71,24,0.0,24,0,0.0
17852,24,53,11,56.8,2.37,21,0.0,24,0,0.0
15639,25,323,134,107.7,4.31,25,0.0,25,0,0.0
15438,25,59,131,88.4,3.54,25,0.0,25,0,0.0
17076,25,295,36,146.7,5.87,17,13.62,25,0,0.0
18071,25,260,257,75.0,3.0,23,4.5,25,0,0.0
13322,25,117,17,69.3,2.77,25,0.0,25,0,0.0
16965,25,243,226,60.5,2.42,25,0.0,25,0,0.0
13759,25,287,33,84.1,3.36,24,1.54,25,0,0.0
16272,25,224,116,43.4,1.74,25,0.0,25,0,0.0
12824,25,232,59,63.4,2.54,25,0.0,25,0,0.0
15789,25,438,358,25.0,1.0,25,0.0,25,0,0.0
13573,25,302,50,88.1,3.52,24,8.42,25,0,0.0
17274,25,77,35,42.9,1.72,24,0.0,25,0,0.0
17233,25,131,35,61.9,2.48,25,0.0,25,0,0.0
15636,25,284,89,79.3,3.17,20,8.0,25,0,0.0
13405,25,163,204,131.6,5.26,24,4.71,25,0,0.0
14100,25,63,137,85.2,3.41,24,0.0,25,0,0.0
13524,25,322,40,63.6,2.54,16,7.38,25,0,0.0
14712,25,315,29,82.7,3.31,21,3.42,25,0,0.0
12827,25,197,5,71.7,2.87,19,1.58,25,0,0.0
17760,25,239,21,56.8,2.27,25,14.63,25,0,0.0
13538,25,175,43,186.9,7.48,10,11.25,25,0,0.0
15057,25,668,275,89.8,3.59,25,1.67,25,0,0.0
15097,25,170,4,56.7,2.27,25,0.0,25,0,0.0
15774,25,87,68,120.1,4.8,25,0.0,25,0,0.0
12596,25,468,51,63.0,2.52,24,7.92,25,0,0.0
17194,25,112,360,78.2,3.13,25,0.0,25,0,0.0
13675,25,330,151,47.6,1.9,25,5.54,25,0,0.0
12729,25,231,113,78.2,3.13,25,0.0,25,0,0.0
13247,25,328,17,52.7,2.11,18,2.63,25,0,0.0
12866,25,167,283,99.8,3.99,25,0.0,25,0,0.0
16751,25,1031,30,35.0,1.4,24,0.0,25,0,0.0
12394,25,808,63,58.0,2.32,25,6.38,25,0,0.0
16720,25,180,26,59.7,2.39,25,0.0,25,0,0.0
14600,25,125,305,134.1,5.36,25,0.0,25,0,0.0
17542,25,134,269,64.6,2.58,24,0.0,25,0,0.0
12447,25,187,243,77.9,3.12,25,0.0,25,0,0.0
13193,25,46,61,77.4,3.1,22,0.0,25,0,0.0
17219,25,89,31,47.1,1.88,24,0.0,25,0,0.0
14332,25,463,22,53.6,2.14,22,5.17,25,0,0.0
13670,25,282,75,46.9,1.88,25,0.0,25,0,0.0
15454,25,86,362,69.5,2.78,23,0.0,25,0,0.0
12591,25,225,317,70.3,2.81,25,0.0,25,0,0.0
14162,25,142,173,97.2,3.89,25,4.92,25,0,0.0
12491,25,258,38,69.8,2.79,24,0.0,25,0,0.0
13594,26,359,52,41.5,1.6,26,0.0,26,0,0.0
13904,26,332,37,34.4,1.32,24,10.28,26,0,0.0
13398,26,281,192,89.2,3.43,26,0.0,26,0,0.0
15528,26,123,254,67.8,2.61,26,0.0,26,0,0.0
16824,26,236,15,88.0,3.38,23,5.92,26,0,0.0
13248,26,305,124,69.9,2.69,25,2.56,26,0,0.0
15734,26,346,114,125.9,4.84,25,3.4,26,0,0.0
15988,26,180,19,92.0,3.54,26,0.0,26,0,0.0
17878,26,401,43,58.4,2.25,26,0.0,26,0,0.0
15092,26,135,215,139.8,5.38,23,2.72,26,0,0.0
17960,26,41,171,44.7,1.72,26,0.0,26,0,0.0
15142,26,365,46,62.9,2.42,26,0.0,26,0,0.0
17880,26,314,364,64.0,2.46,26,0.0,26,0,0.0
16614,26,223,182,123.7,4.76,26,0.0,26,0,0.0
14150,26,496,35,43.7,1.68,23,12.96,26,0,0.0
17630,26,158,169,203.4,7.82,24,2.48,26,0,0.0
15071,26,269,93,120.8,4.65,25,7.28,26,0,0.0
13311,26,305,4,107.1,4.12,25,5.8,26,0,0.0
18216,26,200,31,128.3,4.93,26,0.0,26,0,0.0
13027,26,17280,113,10.4,0.4,6,9.52,26,0,0.0
14139,26,510,46,37.9,1.46,26,0.0,26,0,0.0
14174,26,94,33,50.4,1.94,26,0.0,26,0,0.0
17396,26,2004,39,101.2,3.89,23,13.28,26,0,0.0
18112,26,255,12,111.5,4.29,26,6.16,26,0,0.0
17560,26,635,94,89.3,3.43,22,8.56,26,0,0.0
16820,26,307,95,97.2,3.74,26,0.0,26,0,0.0
16773,26,171,57,72.0,2.77,23,0.0,26,0,0.0
16884,26,320,37,51.9,2.0,26,0.0,26,0,0.0
17849,26,114,218,268.4,10.32,14,4.56,26,0,0.0
16440,282,2018,7,625.8,2.22,186,0.73,282,0,0.0
14285,27,541,21,130.2,4.82,18,5.92,27,0,0.0
12740,27,342,63,56.0,2.07,27,0.0,27,0,0.0
14780,27,310,54,74.7,2.77,26,0.92,27,0,0.0
17222,27,122,65,79.5,2.94,27,0.0,27,0,0.0
12832,27,195,32,79.1,2.93,27,2.5,27,0,0.0
15372,27,2924,137,22.3,0.83,27,0.0,27,0,0.0
14960,27,221,8,48.7,1.8,23,6.23,27,0,0.0
12816,27,125,95,176.2,6.53,26,3.08,27,0,0.0
13244,27,38,92,101.2,3.75,27,0.0,27,0,0.0
14912,27,971,16,54.6,2.02,21,8.81,27,0,0.0
13892,27,983,26,29.9,1.11,26,8.42,27,0,0.0
12808,27,187,36,85.3,3.16,26,12.73,27,0,0.0
12993,27,240,23,57.7,2.14,26,10.54,27,0,0.0
13570,27,161,243,56.8,2.1,27,0.0,27,0,0.0
15768,27,244,115,213.3,7.9,23,4.23,27,0,0.0
15517,27,293,233,48.8,1.81,27,0.0,27,0,0.0
17351,27,113,36,154.6,5.73,22,9.08,27,0,0.0
12920,27,128,17,106.1,3.93,27,0.0,27,0,0.0
13928,27,129,10,155.7,5.77,23,4.65,27,0,0.0
16298,27,198,22,109.9,4.07,22,6.27,27,0,0.0
12845,27,204,267,75.3,2.79,26,0.85,27,0,0.0
12691,27,388,28,71.1,2.63,20,12.58,27,0,0.0
15165,27,160,373,134.7,4.99,27,0.0,27,0,0.0
12923,27,67,64,79.8,2.96,27,0.0,27,0,0.0
12348,27,2332,75,18.7,0.69,21,10.85,27,0,0.0
14421,27,365,57,71.2,2.64,25,5.92,27,0,0.0
15035,27,245,89,57.5,2.13,26,0.0,27,0,0.0
17133,27,2730,15,57.3,2.12,13,9.54,27,0,0.0
15075,27,447,77,89.5,3.31,27,0.0,27,0,0.0
13461,27,1170,38,42.3,1.57,14,4.77,27,0,0.0
17495,27,229,7,99.4,3.68,21,1.19,27,0,0.0
16643,27,269,245,98.2,3.64,27,0.0,27,0,0.0
17674,27,672,74,20.5,0.76,19,11.31,27,0,0.0
12695,27,220,7,129.2,4.79,23,7.73,27,0,0.0
17078,27,782,36,16.5,0.61,27,0.0,27,0,0.0
13603,27,164,26,57.0,2.11,27,0.0,27,0,0.0
18062,27,396,173,121.2,4.49,23,6.27,27,0,0.0
16593,27,116,50,130.5,4.83,24,10.65,27,0,0.0
16708,27,285,45,90.8,3.36,27,0.0,27,0,0.0
16352,28,300,17,54.9,1.96,28,0.74,28,0,0.0
16475,28,319,88,143.1,5.11,23,6.81,28,0,0.0
12573,28,84,227,58.7,2.1,26,0.0,28,0,0.0
13974,28,249,49,61.5,2.2,28,0.0,28,0,0.0
15121,28,199,50,118.4,4.23,28,8.81,28,0,0.0
12811,28,227,261,71.8,2.56,26,0.81,28,0,0.0
13705,28,363,7,213.0,7.61,25,13.52,28,0,0.0
17898,28,190,85,41.5,1.48,27,4.48,28,0,0.0
15963,28,298,19,67.5,2.41,26,0.93,28,0,0.0
13417,28,162,4,178.0,6.36,26,7.41,28,0,0.0
14037,28,46,176,96.9,3.46,27,6.96,28,0,0.0
18114,28,55,290,154.9,5.53,28,0.0,28,0,0.0
16825,28,566,38,92.6,3.31,27,5.44,28,0,0.0
14873,28,168,210,139.8,4.99,28,0.0,28,0,0.0
16811,28,477,4,66.3,2.37,26,0.44,28,0,0.0
14722,28,118,147,84.1,3.0,28,0.0,28,0,0.0
12664,28,1188,8,94.1,3.36,9,11.48,28,0,0.0
17935,28,81,138,51.3,1.83,27,0.11,28,0,0.0
14851,28,325,23,64.9,2.32,28,8.59,28,0,0.0
13885,28,182,189,110.9,3.96,28,0.41,28,0,0.0
16182,28,3791,72,59.4,2.12,17,8.19,28,0,0.0
17033,28,750,86,63.2,2.26,24,10.07,28,0,0.0
17374,28,85,218,198.8,7.1,24,2.3,28,0,0.0
15300,28,292,64,80.1,2.86,28,0.0,28,0,0.0
14331,28,252,124,84.5,3.02,27,0.37,28,0,0.0
16574,28,416,71,39.9,1.43,28,0.0,28,0,0.0
17333,28,375,85,49.6,1.77,28,0.0,28,0,0.0
14022,28,487,225,36.3,1.3,28,0.0,28,0,0.0
12922,28,370,161,45.6,1.63,28,0.0,28,0,0.0
15543,28,86,288,61.6,2.2,26,0.0,28,0,0.0
18011,28,71,373,66.1,2.36,28,0.0,28,0,0.0
17386,28,1902,7,46.0,1.64,23,5.78,28,0,0.0
14647,28,91,201,67.6,2.41,24,0.0,28,0,0.0
12999,28,342,196,71.4,2.55,25,1.78,28,0,0.0
16816,28,274,103,63.1,2.25,28,9.37,28,0,0.0
14636,28,241,36,85.1,3.04,27,8.59,28,0,0.0
15417,28,284,85,52.5,1.88,28,0.0,28,0,0.0
13643,28,273,31,67.0,2.39,24,5.67,28,0,0.0
17502,28,376,9,78.7,2.81,25,0.67,28,0,0.0
16025,28,338,29,55.3,1.97,28,0.0,28,0,0.0
14570,28,94,280,96.9,3.46,28,0.0,28,0,0.0
15448,28,232,312,100.2,3.58,28,0.0,28,0,0.0
13358,28,284,268,95.2,3.4,28,0.0,28,0,0.0
13368,28,326,256,92.6,3.31,28,2.96,28,0,0.0
17892,28,109,56,91.7,3.27,27,3.67,28,0,0.0
13748,28,439,95,111.9,4.0,24,10.26,28,0,0.0
13721,28,316,36,79.8,2.85,28,0.0,28,0,0.0
13833,28,117,159,141.2,5.04,28,0.0,28,0,0.0
16732,28,317,31,94.7,3.38,28,0.0,28,0,0.0
13859,28,129,326,80.9,2.89,27,0.0,28,0,0.0
15052,28,79,319,99.8,3.56,27,0.0,28,0,0.0
16018,28,190,39,92.5,3.3,26,5.22,28,0,0.0
13038,28,360,80,77.2,2.76,24,7.74,28,0,0.0
16104,28,122,61,93.3,3.33,28,0.0,28,0,0.0
17712,29,215,44,135.3,4.67,29,0.0,29,0,0.0
14273,29,264,51,72.1,2.49,22,6.75,29,0,0.0
14658,29,47,5,162.1,5.59,27,3.96,29,0,0.0
16601,29,130,40,92.8,3.2,28,0.0,29,0,0.0
17197,29,191,29,159.8,5.51,29,0.0,29,0,0.0
18119,29,124,367,83.1,2.87,29,0.0,29,0,0.0
16146,29,427,157,60.7,2.09,26,2.64,29,0,0.0
13189,29,842,18,11.4,0.39,29,3.43,29,0,0.0
14820,29,253,21,93.5,3.22,24,5.36,29,0,0.0
17990,29,414,236,67.4,2.32,27,4.43,29,0,0.0
16400,29,172,94,87.4,3.01,28,0.0,29,0,0.0
12420,29,345,63,136.5,4.71,29,0.0,29,0,0.0
18085,29,265,330,82.5,2.84,25,1.54,29,0,0.0
15326,29,386,333,42.1,1.45,29,0.0,29,0,0.0
15780,29,220,183,120.6,4.16,26,6.18,29,0,0.0
15475,29,319,77,53.0,1.83,29,0.0,29,0,0.0
15182,29,253,154,86.3,2.98,24,4.07,29,0,0.0
15541,29,49,114,60.7,2.09,29,0.0,29,0,0.0
15364,29,493,95,57.4,1.98,29,5.64,29,0,0.0
17111,29,282,47,54.4,1.88,29,0.0,29,0,0.0
15551,29,218,36,114.0,3.93,29,0.0,29,0,0.0
14824,29,525,10,69.4,2.39,19,2.82,29,0,0.0
16030,29,283,309,67.1,2.31,28,0.0,29,0,0.0
17489,29,428,58,31.2,1.08,28,5.46,29,0,0.0
12426,29,254,194,100.1,3.45,29,0.0,29,0,0.0
16152,29,642,268,173.3,5.98,29,0.0,29,0,0.0
17970,29,513,211,88.6,3.06,27,0.0,29,0,0.0
14585,29,91,50,57.7,1.99,29,0.0,29,0,0.0
17235,29,224,25,92.2,3.18,24,12.39,29,0,0.0
15435,29,54,22,108.3,3.73,29,0.0,29,0,0.0
17569,29,159,332,97.2,3.35,29,0.0,29,0,0.0
15133,29,680,127,64.2,2.21,27,6.18,29,0,0.0
14164,29,1033,70,45.1,1.56,28,0.36,29,0,0.0
14813,29,66,369,82.2,2.83,25,0.0,29,0,0.0
17361,29,157,49,140.2,4.83,26,8.64,29,0,0.0
16621,29,302,51,133.1,4.59,22,8.0,29,0,0.0
13427,29,545,19,47.9,1.65,25,6.96,29,0,0.0
18014,29,65,28,81.6,2.81,28,0.0,29,0,0.0
17582,29,123,236,61.9,2.13,28,0.0,29,0,0.0
15947,29,898,82,116.6,4.02,29,0.0,29,0,0.0
14082,29,110,364,75.0,2.59,28,0.0,29,0,0.0
14173,29,150,10,126.9,4.38,28,7.39,29,0,0.0
14652,29,53,77,86.6,2.99,29,0.0,29,0,0.0
18018,29,55,108,110.5,3.81,29,3.25,29,0,0.0
14270,29,197,331,132.5,4.57,29,0.0,29,0,0.0
15163,29,186,18,70.7,2.44,29,6.18,29,0,0.0
18078,29,145,217,86.6,2.99,27,1.46,29,0,0.0
16613,30,293,70,86.9,2.9,30,0.0,30,0,0.0
16682,30,1040,4,53.1,1.77,15,6.24,30,0,0.0
14006,30,641,115,71.1,2.37,22,6.76,30,0,0.0
12424,30,740,162,83.4,2.78,30,0.0,30,0,0.0
15904,30,84,8,88.6,2.95,30,0.0,30,0,0.0
16529,30,198,190,93.6,3.12,30,0.0,30,0,0.0
17829,30,496,298,77.6,2.59,30,0.0,30,0,0.0
16141,30,238,88,140.6,4.69,30,0.0,30,0,0.0
15450,30,376,30,65.2,2.17,30,0.0,30,0,0.0
13276,30,161,63,152.9,5.1,30,1.24,30,0,0.0
18008,30,1581,70,114.0,3.8,24,8.48,30,0,0.0
13865,30,204,58,117.1,3.9,26,7.93,30,0,0.0
17957,30,275,66,41.7,1.39,30,0.0,30,0,0.0
14645,30,381,156,108.7,3.62,28,4.07,30,0,0.0
14481,30,489,164,59.8,1.99,25,4.21,30,0,0.0
16914,30,112,36,78.1,2.6,25,0.0,30,0,0.0
18200,30,104,106,55.8,1.86,29,0.0,30,0,0.0
14489,30,299,207,53.3,1.78,30,0.0,30,0,0.0
17420,30,265,50,116.4,3.88,28,11.1,30,0,0.0
16113,30,176,183,79.5,2.65,30,0.0,30,0,0.0
15853,30,135,51,44.1,1.47,29,0.0,30,0,0.0
17679,30,729,52,159.3,5.31,29,1.1,30,0,0.0
14660,30,228,86,70.8,2.36,24,0.48,30,0,0.0
16412,30,63,53,63.0,2.1,25,0.0,30,0,0.0
17418,30,289,42,88.2,2.94,29,9.69,30,0,0.0
14788,30,421,7,77.7,2.59,26,0.66,30,0,0.0
17972,30,36,241,130.3,4.34,30,0.0,30,0,0.0
17520,30,365,53,98.9,3.3,30,0.0,30,0,0.0
13170,30,141,26,47.3,1.58,29,0.0,30,0,0.0
12631,30,232,57,100.7,3.36,30,0.0,30,0,0.0
13737,30,125,200,115.5,3.85,29,0.0,30,0,0.0
16117,30,130,189,73.5,2.45,30,0.0,30,0,0.0
13918,30,1140,49,65.6,2.19,30,7.0,30,0,0.0
12944,30,289,35,95.7,3.19,29,11.0,30,0,0.0
17298,30,387,101,62.4,2.08,30,0.79,30,0,0.0
14753,30,211,87,108.0,3.6,30,0.0,30,0,0.0
17980,30,682,165,66.1,2.2,23,6.62,30,0,0.0
17686,286,2478,7,1103.6,3.86,205,1.03,286,0,0.0
15569,31,666,103,67.1,2.16,27,7.57,31,0,0.0
13000,31,379,106,93.4,3.01,30,8.57,31,0,0.0
13784,31,2493,9,81.8,2.64,9,10.6,31,0,0.0
14265,31,330,109,181.8,5.86,31,1.3,31,0,0.0
12390,31,350,79,112.9,3.64,31,0.0,31,0,0.0
15232,31,686,113,32.0,1.03,26,0.9,31,0,0.0
15806,31,602,46,62.1,2.0,24,7.67,31,0,0.0
18121,31,438,149,58.0,1.87,28,0.17,31,0,0.0
16561,31,244,5,88.6,2.86,29,1.8,31,0,0.0
17124,31,129,185,105.3,3.4,31,0.0,31,0,0.0
16139,31,330,18,86.0,2.77,25,6.23,31,0,0.0
17704,31,343,168,121.5,3.92,27,2.37,31,0,0.0
17244,31,616,53,52.9,1.71,31,0.0,31,0,0.0
16185,31,260,16,102.4,3.3,31,7.17,31,0,0.0
15386,31,446,186,43.0,1.39,31,0.0,31,0,0.0
18217,31,491,29,64.7,2.09,27,1.37,31,0,0.0
16413,31,148,56,78.3,2.53,30,0.0,31,0,0.0
12991,31,405,23,71.5,2.31,31,2.97,31,0,0.0
17899,31,170,159,75.0,2.42,29,0.0,31,0,0.0
14349,31,86,10,71.9,2.32,31,0.0,31,0,0.0
15303,31,248,290,119.1,3.84,31,0.0,31,0,0.0
12644,31,325,129,86.9,2.8,31,0.0,31,0,0.0
18173,31,1220,86,83.9,2.71,23,6.2,31,0,0.0
12893,31,90,30,68.5,2.21,27,0.0,31,0,0.0
16083,31,908,100,48.8,1.57,31,8.63,31,0,0.0
15556,31,236,24,55.5,1.79,31,0.0,31,0,0.0
13787,31,337,75,76.8,2.48,24,9.6,31,0,0.0
16535,31,356,5,93.8,3.03,31,0.0,31,0,0.0
16968,31,326,4,86.9,2.8,31,3.43,31,0,0.0
13292,31,347,38,115.7,3.73,29,8.17,31,0,0.0
14023,31,345,7,89.0,2.87,30,8.07,31,0,0.0
16380,31,1428,61,57.2,1.85,28,0.0,31,0,0.0
15585,31,320,176,70.2,2.26,31,0.0,31,0,0.0
13934,31,390,263,98.8,3.19,31,0.0,31,0,0.0
16107,31,1176,17,135.3,4.36,16,5.4,31,0,0.0
17344,31,65,46,87.7,2.83,31,0.0,31,0,0.0
12510,31,347,142,84.7,2.73,28,6.07,31,0,0.0
18013,31,285,155,36.3,1.17,31,0.0,31,0,0.0
12512,31,96,66,81.9,2.64,31,0.0,31,0,0.0
16017,32,102,47,85.6,2.67,26,0.0,32,0,0.0
13560,32,63,7,95.6,2.99,32,0.0,32,0,0.0
18205,32,192,36,146.6,4.58,30,1.23,32,0,0.0
16551,32,970,95,62.4,1.95,26,7.74,32,0,0.0
15725,32,221,15,84.8,2.65,32,0.0,32,0,0.0
15651,32,479,36,69.1,2.16,27,7.19,32,0,0.0
16026,32,243,43,41.1,1.28,30,0.0,32,0,0.0
14539,32,428,15,66.5,2.08,31,0.9,32,0,0.0
17403,32,111,36,100.5,3.14,32,0.0,32,0,0.0
16666,32,233,19,24.2,0.76,32,0.0,32,0,0.0
12667,32,391,58,79.6,2.49,32,0.0,32,0,0.0
13355,32,314,122,87.2,2.73,32,0.0,32,0,0.0
13810,32,307,28,109.2,3.41,30,0.87,32,0,0.0
14973,32,369,107,680.3,21.26,29,3.77,32,0,0.0
14439,32,526,319,207.4,6.48,32,0.0,32,0,0.0
15994,32,173,54,109.9,3.43,31,0.0,32,0,0.0
16461,32,48,177,125.9,3.93,31,0.0,32,0,0.0
12769,32,356,238,142.6,4.46,32,0.0,32,0,0.0
12374,32,339,25,99.3,3.1,32,0.0,32,0,0.0
12557,33,4384,16,71.8,2.18,15,11.03,33,0,0.0
15822,33,375,3,111.2,3.37,28,11.13,33,0,0.0
17905,33,406,71,127.7,3.87,33,9.41,33,0,0.0
13044,33,429,291,107.5,3.26,33,0.0,33,0,0.0
15677,33,319,49,118.2,3.58,33,0.0,33,0,0.0
